movieYear,gross,budget,imdbScore,profit,genres
2012,21383298,15000000,7.3,6383298,Drama
2012,21383298,15000000,7.3,6383298,Thriller
2012,14938570,15000000,6.2,-61430,Crime
2012,14938570,15000000,6.2,-61430,Thriller
2012,15608545,15000000,5.4,608545,Action
2012,7556708,15000000,6.6,-7443292,Drama
2012,49122319,14000000,5.9,35122319,Horror
2012,49122319,14000000,5.9,35122319,Thriller
2012,9402410,14000000,5.4,-4597590,Adventure
2012,9402410,14000000,5.4,-4597590,Comedy
2012,14989761,15000000,7.2,-10239,Comedy
2012,14989761,15000000,7.2,-10239,Crime
2012,17738570,13000000,8,4738570,Drama
2012,17738570,13000000,8,4738570,Romance
2012,71442,9600000,7.9,-9528558,Animation
2012,71442,9600000,7.9,-9528558,Comedy
2012,71442,9600000,7.9,-9528558,Crime
2012,71442,9600000,7.9,-9528558,Drama
2012,71442,9600000,7.9,-9528558,Family
2012,91547205,12000000,6.6,79547205,Comedy
2012,91547205,12000000,6.6,79547205,Romance
2012,70011073,12000000,6.5,58011073,Action
2012,70011073,12000000,6.5,58011073,Adventure
2012,70011073,12000000,6.5,58011073,Drama
2012,70011073,12000000,6.5,58011073,Thriller
2012,70011073,12000000,6.5,58011073,War
2012,64572496,12000000,7.1,52572496,Drama
2012,64572496,12000000,7.1,52572496,Sci-Fi
2012,64572496,12000000,7.1,52572496,Thriller
2012,54724272,12000000,6.7,42724272,Comedy
2012,54724272,12000000,6.7,42724272,Crime
2012,25240988,12000000,5.9,13240988,Documentary
2012,25240988,12000000,5.9,13240988,Music
2012,7918283,12000000,6.6,-4081717,Drama
2012,7918283,12000000,6.6,-4081717,Thriller
2012,18381787,11000000,6.8,7381787,Comedy
2012,18381787,11000000,6.8,7381787,Drama
2012,5669081,10818775,6.6,-5149694,Drama
2012,5669081,10818775,6.6,-5149694,History
2012,5669081,10818775,6.6,-5149694,War
2012,24397469,17000000,5.7,7397469,Drama
2012,24397469,17000000,5.7,7397469,Music
2012,21589307,10000000,7.4,11589307,Drama
2012,6619173,10000000,6.7,-3380827,Adventure
2012,6619173,10000000,6.7,-3380827,Comedy
2012,6619173,10000000,6.7,-3380827,Drama
2012,6619173,10000000,6.7,-3380827,Romance
2012,6619173,10000000,6.7,-3380827,Sci-Fi
2012,6842058,10000000,6.1,-3157942,Action
2012,6842058,10000000,6.1,-3157942,Horror
2012,6842058,10000000,6.1,-3157942,Thriller
2012,3333823,10000000,5.5,-6666177,Drama
2012,3333823,10000000,5.5,-6666177,Mystery
2012,3333823,10000000,5.5,-6666177,Sci-Fi
2012,1939441,10000000,6.9,-8060559,Biography
2012,1939441,10000000,6.9,-8060559,Crime
2012,1939441,10000000,6.9,-8060559,Drama
2012,225377,8900000,7.9,-8674623,Drama
2012,225377,8900000,7.9,-8674623,Romance
2012,3047539,7217600,6.9,-4170061,Drama
2012,3047539,7217600,6.9,-4170061,Romance
2012,113709992,7000000,6.1,106709992,Comedy
2012,113709992,7000000,6.1,106709992,Drama
2012,304360277,200000000,7.8,104360277,Action
2012,304360277,200000000,7.8,104360277,Adventure
2012,304360277,200000000,7.8,104360277,Thriller
2012,31607598,6900000,5.6,24707598,Drama
2012,31607598,6900000,5.6,24707598,Horror
2012,31607598,6900000,5.6,24707598,Thriller
2012,11434867,6000000,7.1,5434867,Drama
2012,11434867,6000000,7.1,5434867,Mystery
2012,11434867,6000000,7.1,5434867,Romance
2012,11434867,6000000,7.1,5434867,Thriller
2012,5895238,6000000,5.5,-104762,Comedy
2012,5895238,6000000,5.5,-104762,Western
2012,65804,12000000,6.3,-11934196,Crime
2012,65804,12000000,6.3,-11934196,Drama
2012,65804,12000000,6.3,-11934196,Thriller
2012,53884821,5000000,4.6,48884821,Horror
2012,14123773,5000000,5.3,9123773,Crime
2012,14123773,5000000,5.3,9123773,Drama
2012,26345,3000000,6.1,-2973655,Action
2012,26345,3000000,6.1,-2973655,Crime
2012,26345,3000000,6.1,-2973655,Drama
2012,4063,4000000,5.2,-3995937,Drama
2012,4063,4000000,5.2,-3995937,Mystery
2012,4063,4000000,5.2,-3995937,Romance
2012,4063,4000000,5.2,-3995937,Thriller
2012,34350553,68000000,5.7,-33649447,Action
2012,34350553,68000000,5.7,-33649447,Comedy
2012,34350553,68000000,5.7,-33649447,Sci-Fi
2012,610968,3800000,8.3,-3189032,Drama
2012,48056940,3000000,6.8,45056940,Horror
2012,48056940,3000000,6.8,45056940,Mystery
2012,418268,3000000,5.3,-2581732,Comedy
2012,418268,3000000,5.3,-2581732,Romance
2012,200803,3000000,5.3,-2799197,Comedy
2012,33349949,2500000,5.1,30849949,Documentary
2012,3325638,2500000,7.1,825638,Comedy
2012,3325638,2500000,7.1,825638,Crime
2012,3325638,2500000,7.1,825638,Drama
2012,3325638,2500000,7.1,825638,Sci-Fi
2012,2436,2000000,5.7,-1997564,Comedy
2012,2436,2000000,5.7,-1997564,Fantasy
2012,2436,2000000,5.7,-1997564,Musical
2012,2436,2000000,5.7,-1997564,Sci-Fi
2012,12784397,1800000,7.3,10984397,Drama
2012,12784397,1800000,7.3,10984397,Fantasy
2012,1163508,2500000,5.1,-1336492,Drama
2012,1163508,2500000,5.1,-1336492,Fantasy
2012,1163508,2500000,5.1,-1336492,Horror
2012,1163508,2500000,5.1,-1336492,Thriller
2012,80033643,60000000,7,20033643,Action
2012,80033643,60000000,7,20033643,Crime
2012,80033643,60000000,7,20033643,Mystery
2012,80033643,60000000,7,20033643,Thriller
2012,1521,1500000,5.7,-1498479,Comedy
2012,1521,1500000,5.7,-1498479,Horror
2012,2833383,427000,5.7,2406383,Drama
2012,2833383,427000,5.7,2406383,Music
2012,594904,1200000,6,-605096,Comedy
2012,594904,1200000,6,-605096,Drama
2012,18112929,1000000,5,17112929,Horror
2012,18112929,1000000,5,17112929,Mystery
2012,18112929,1000000,5,17112929,Sci-Fi
2012,18112929,1000000,5,17112929,Thriller
2012,53245055,1000000,4.2,52245055,Horror
2012,5997134,1000000,7.2,4997134,Biography
2012,5997134,1000000,7.2,4997134,Comedy
2012,5997134,1000000,7.2,4997134,Drama
2012,5997134,1000000,7.2,4997134,Romance
2012,484221,1000000,8.2,-515779,Biography
2012,484221,1000000,8.2,-515779,Crime
2012,484221,1000000,8.2,-515779,Documentary
2012,484221,1000000,8.2,-515779,History
2012,96734,1000000,5.6,-903266,Action
2012,96734,1000000,5.6,-903266,Drama
2012,6643,900000,6.4,-893357,Comedy
2012,6643,900000,6.4,-893357,Fantasy
2012,6643,900000,6.4,-893357,Thriller
2012,1243961,850000,6,393961,Comedy
2012,4007792,750000,7,3257792,Comedy
2012,4007792,750000,7,3257792,Drama
2012,4007792,750000,7,3257792,Romance
2012,151389,500000,7.1,-348611,Documentary
2012,133778,500000,8.4,-366222,Documentary
2012,133778,500000,8.4,-366222,Sport
2012,1332,500000,4.6,-498668,Comedy
2012,1332,500000,4.6,-498668,Horror
2012,12843,6000000,6.1,-5987157,Horror
2012,12843,6000000,6.1,-5987157,Thriller
2012,318622,270000,6.4,48622,Biography
2012,318622,270000,6.4,48622,Crime
2012,318622,270000,6.4,48622,Drama
2012,318622,270000,6.4,48622,Thriller
2012,111300,225000,7.5,-113700,Documentary
2012,78030,200000,6.5,-121970,Drama
2011,241063875,250000000,6.7,-8936125,Action
2011,241063875,250000000,6.7,-8936125,Adventure
2011,241063875,250000000,6.7,-8936125,Fantasy
2011,191450875,200000000,6.3,-8549125,Adventure
2011,191450875,200000000,6.3,-8549125,Animation
2011,191450875,200000000,6.3,-8549125,Comedy
2011,191450875,200000000,6.3,-8549125,Family
2011,191450875,200000000,6.3,-8549125,Sport
2011,116593191,200000000,5.6,-83406809,Action
2011,116593191,200000000,5.6,-83406809,Adventure
2011,116593191,200000000,5.6,-83406809,Sci-Fi
2011,352358779,195000000,6.3,157358779,Action
2011,352358779,195000000,6.3,157358779,Adventure
2011,352358779,195000000,6.3,157358779,Sci-Fi
2011,73820094,170000000,7.5,-96179906,Adventure
2011,73820094,170000000,7.5,-96179906,Drama
2011,73820094,170000000,7.5,-96179906,Family
2011,73820094,170000000,7.5,-96179906,Mystery
2011,146405371,160000000,7.8,-13594629,Action
2011,146405371,160000000,7.8,-13594629,Adventure
2011,146405371,160000000,7.8,-13594629,Sci-Fi
2011,181015141,150000000,7,31015141,Action
2011,181015141,150000000,7,31015141,Adventure
2011,181015141,150000000,7,31015141,Fantasy
2011,165230261,150000000,7.3,15230261,Action
2011,165230261,150000000,7.3,15230261,Adventure
2011,165230261,150000000,7.3,15230261,Animation
2011,165230261,150000000,7.3,15230261,Comedy
2011,165230261,150000000,7.3,15230261,Family
2011,21379315,150000000,5.4,-128620685,Action
2011,21379315,150000000,5.4,-128620685,Adventure
2011,21379315,150000000,5.4,-128620685,Animation
2011,21379315,150000000,5.4,-128620685,Comedy
2011,21379315,150000000,5.4,-128620685,Family
2011,21379315,150000000,5.4,-128620685,Sci-Fi
2011,209364921,145000000,7.4,64364921,Action
2011,209364921,145000000,7.4,64364921,Adventure
2011,209364921,145000000,7.4,64364921,Thriller
2011,176636816,140000000,6.9,36636816,Action
2011,176636816,140000000,6.9,36636816,Adventure
2011,176636816,140000000,6.9,36636816,Sci-Fi
2011,63992328,135000000,5.9,-71007672,Animation
2011,63992328,135000000,5.9,-71007672,Comedy
2011,63992328,135000000,5.9,-71007672,Family
2011,63992328,135000000,5.9,-71007672,Musical
2011,123207194,135000000,7.2,-11792806,Adventure
2011,123207194,135000000,7.2,-11792806,Animation
2011,123207194,135000000,7.2,-11792806,Comedy
2011,123207194,135000000,7.2,-11792806,Family
2011,123207194,135000000,7.2,-11792806,Western
2011,149234747,130000000,6.7,19234747,Action
2011,149234747,130000000,6.7,19234747,Adventure
2011,149234747,130000000,6.7,19234747,Animation
2011,149234747,130000000,6.7,19234747,Comedy
2011,149234747,130000000,6.7,19234747,Family
2011,149234747,130000000,6.7,19234747,Fantasy
2011,77564037,135000000,7.4,-57435963,Action
2011,77564037,135000000,7.4,-57435963,Adventure
2011,77564037,135000000,7.4,-57435963,Family
2011,77564037,135000000,7.4,-57435963,Mystery
2011,209805005,125000000,7.3,84805005,Action
2011,209805005,125000000,7.3,84805005,Crime
2011,209805005,125000000,7.3,84805005,Thriller
2011,186830669,125000000,7.5,61830669,Action
2011,186830669,125000000,7.5,61830669,Adventure
2011,186830669,125000000,7.5,61830669,Crime
2011,186830669,125000000,7.5,61830669,Mystery
2011,186830669,125000000,7.5,61830669,Thriller
2011,98780042,120000000,5.8,-21219958,Action
2011,98780042,120000000,5.8,-21219958,Comedy
2011,98780042,120000000,5.8,-21219958,Crime
2011,98780042,120000000,5.8,-21219958,Sci-Fi
2011,98780042,120000000,5.8,-21219958,Thriller
2011,142614158,110000000,5.5,32614158,Adventure
2011,142614158,110000000,5.5,32614158,Animation
2011,142614158,110000000,5.5,32614158,Comedy
2011,142614158,110000000,5.5,32614158,Family
2011,142614158,110000000,5.5,32614158,Fantasy
2011,85463309,110000000,7.1,-24536691,Action
2011,85463309,110000000,7.1,-24536691,Drama
2011,85463309,110000000,7.1,-24536691,Sci-Fi
2011,85463309,110000000,7.1,-24536691,Sport
2011,9213,94000000,7.6,-93990787,Drama
2011,9213,94000000,7.6,-93990787,History
2011,9213,94000000,7.6,-93990787,Romance
2011,9213,94000000,7.6,-93990787,War
2011,176740650,93000000,7.6,83740650,Action
2011,176740650,93000000,7.6,83740650,Drama
2011,176740650,93000000,7.6,83740650,Sci-Fi
2011,176740650,93000000,7.6,83740650,Thriller
2011,102515793,90000000,7.8,12515793,Crime
2011,102515793,90000000,7.8,12515793,Drama
2011,102515793,90000000,7.8,12515793,Mystery
2011,102515793,90000000,7.8,12515793,Thriller
2011,143618384,90000000,7,53618384,Adventure
2011,143618384,90000000,7,53618384,Animation
2011,143618384,90000000,7,53618384,Comedy
2011,143618384,90000000,7,53618384,Family
2011,143618384,90000000,7,53618384,Musical
2011,20315324,75000000,5.8,-54684676,Action
2011,20315324,75000000,5.8,-54684676,Adventure
2011,20315324,75000000,5.8,-54684676,Romance
2011,78009155,75000000,6.2,3009155,Action
2011,78009155,75000000,6.2,3009155,Comedy
2011,78009155,75000000,6.2,3009155,Crime
2011,46440491,100000000,7.1,-53559509,Adventure
2011,46440491,100000000,7.1,-53559509,Animation
2011,46440491,100000000,7.1,-53559509,Comedy
2011,46440491,100000000,7.1,-53559509,Family
2011,46440491,100000000,7.1,-53559509,Fantasy
2011,254455986,80000000,6.5,174455986,Comedy
2011,133103929,75000000,4.4,58103929,Adventure
2011,133103929,75000000,4.4,58103929,Animation
2011,133103929,75000000,4.4,58103929,Comedy
2011,133103929,75000000,4.4,58103929,Family
2011,133103929,75000000,4.4,58103929,Fantasy
2011,133103929,75000000,4.4,58103929,Music
2011,103028109,80000000,6.4,23028109,Comedy
2011,103028109,80000000,6.4,23028109,Romance
2011,80360866,80000000,5.2,360866,Comedy
2011,80360866,80000000,5.2,360866,Family
2011,80360866,80000000,5.2,360866,Romance
2011,74158157,79000000,3.4,-4841843,Comedy
2011,83503161,75000000,6.1,8503161,Action
2011,83503161,75000000,6.1,8503161,Drama
2011,83503161,75000000,6.1,8503161,Fantasy
2011,83503161,75000000,6.1,8503161,Romance
2011,36381716,82000000,6.1,-45618284,Action
2011,36381716,82000000,6.1,-45618284,Fantasy
2011,83552429,70000000,5.8,13552429,Action
2011,83552429,70000000,5.8,13552429,Sci-Fi
2011,79883359,66000000,7.2,13883359,Drama
2011,79883359,66000000,7.2,13883359,War
2011,48430355,70000000,5.3,-21569645,Comedy
2011,48430355,70000000,5.3,-21569645,Drama
2011,25093607,35000000,6.5,-9906393,Action
2011,25093607,35000000,6.5,-9906393,Crime
2011,25093607,35000000,6.5,-9906393,Thriller
2011,45045037,36000000,5.9,9045037,Comedy
2011,45045037,36000000,5.9,9045037,Romance
2011,108012170,63000000,5.5,45012170,Adventure
2011,108012170,63000000,5.5,45012170,Animation
2011,108012170,63000000,5.5,45012170,Comedy
2011,108012170,63000000,5.5,45012170,Family
2011,108012170,63000000,5.5,45012170,Fantasy
2011,75638743,60000000,6.6,15638743,Drama
2011,75638743,60000000,6.6,15638743,Thriller
2011,29136626,60000000,5.7,-30863374,Action
2011,29136626,60000000,5.7,-30863374,Fantasy
2011,29136626,60000000,5.7,-30863374,Horror
2011,29136626,60000000,5.7,-30863374,Sci-Fi
2011,29136626,60000000,5.7,-30863374,Thriller
2011,51774002,57000000,4.3,-5225998,Action
2011,51774002,57000000,4.3,-5225998,Fantasy
2011,51774002,57000000,4.3,-5225998,Thriller
2011,68218041,55000000,6,13218041,Comedy
2011,68218041,55000000,6,13218041,Family
2011,68218041,55000000,6,13218041,Fantasy
2011,37035845,52000000,6.4,-14964155,Comedy
2011,37035845,52000000,6.4,-14964155,Fantasy
2011,62453315,50200000,7.1,12253315,Romance
2011,62453315,50200000,7.1,12253315,Sci-Fi
2011,62453315,50200000,7.1,12253315,Thriller
2011,126975169,50000000,7.1,76975169,Mystery
2011,126975169,50000000,7.1,76975169,Sci-Fi
2011,126975169,50000000,7.1,76975169,Thriller
2011,84244877,50000000,7.4,34244877,Comedy
2011,84244877,50000000,7.4,34244877,Drama
2011,84244877,50000000,7.4,34244877,Romance
2011,75605492,50000000,7.6,25605492,Biography
2011,75605492,50000000,7.6,25605492,Drama
2011,75605492,50000000,7.6,25605492,Sport
2011,55092830,60000000,6.1,-4907170,Action
2011,55092830,60000000,6.1,-4907170,Adventure
2011,55092830,60000000,6.1,-4907170,Sci-Fi
2011,55092830,60000000,6.1,-4907170,Thriller
2011,21557240,49900000,5.6,-28342760,Adventure
2011,21557240,49900000,5.6,-28342760,Comedy
2011,21557240,49900000,5.6,-28342760,Fantasy
2011,21283440,55000000,6,-33716560,Drama
2011,21283440,55000000,6,-33716560,Mystery
2011,21283440,55000000,6,-33716560,Thriller
2011,10706786,50000000,5.5,-39293214,Action
2011,10706786,50000000,5.5,-39293214,Fantasy
2011,10706786,50000000,5.5,-39293214,Thriller
2011,88625922,45000000,7.1,43625922,Adventure
2011,88625922,45000000,7.1,43625922,Comedy
2011,88625922,45000000,7.1,43625922,Family
2011,88625922,45000000,7.1,43625922,Musical
2011,8129455,45000000,6.3,-36870545,Action
2011,8129455,45000000,6.3,-36870545,Adventure
2011,8129455,45000000,6.3,-36870545,Comedy
2011,8129455,45000000,6.3,-36870545,Crime
2011,29113588,40000000,6.6,-10886412,Action
2011,29113588,40000000,6.6,-10886412,Crime
2011,29113588,40000000,6.6,-10886412,Thriller
2011,37652565,42000000,5.4,-4347435,Fantasy
2011,37652565,42000000,5.4,-4347435,Horror
2011,37652565,42000000,5.4,-4347435,Mystery
2011,37652565,42000000,5.4,-4347435,Thriller
2011,7204138,41000000,6.2,-33795862,Comedy
2011,57981889,40000000,7.3,17981889,Crime
2011,57981889,40000000,7.3,17981889,Drama
2011,57981889,40000000,7.3,17981889,Thriller
2011,61094903,30000000,6.9,31094903,Action
2011,61094903,30000000,6.9,31094903,Mystery
2011,61094903,30000000,6.9,31094903,Thriller
2011,37371385,40000000,7,-2628615,Adventure
2011,37371385,40000000,7,-2628615,Comedy
2011,37371385,40000000,7,-2628615,Sci-Fi
2011,38176892,40000000,6.2,-1823108,Horror
2011,38176892,40000000,6.2,-1823108,Mystery
2011,42575718,40000000,5.9,2575718,Horror
2011,31836745,40000000,6.9,-8163255,Adventure
2011,31836745,40000000,6.9,-8163255,Drama
2011,31836745,40000000,6.9,-8163255,Mystery
2011,36665854,40000000,6.4,-3334146,Action
2011,36665854,40000000,6.4,-3334146,Crime
2011,36665854,40000000,6.4,-3334146,Drama
2011,36665854,40000000,6.4,-3334146,Thriller
2011,58700247,38000000,6.9,20700247,Drama
2011,58700247,38000000,6.9,20700247,Romance
2011,72279690,37000000,6.9,35279690,Drama
2011,72279690,37000000,6.9,35279690,Family
2011,33037754,37000000,6,-3962246,Drama
2011,33037754,37000000,6,-3962246,Horror
2011,33037754,37000000,6,-3962246,Mystery
2011,33037754,37000000,6,-3962246,Thriller
2011,1068392,36000000,5.9,-34931608,Biography
2011,1068392,36000000,5.9,-34931608,Drama
2011,1068392,36000000,5.9,-34931608,War
2011,117528646,35000000,6.9,82528646,Comedy
2011,117528646,35000000,6.9,82528646,Crime
2011,55802754,35000000,6.6,20802754,Comedy
2011,55802754,35000000,6.6,20802754,Romance
2011,37553932,40000000,6.7,-2446068,Action
2011,37553932,40000000,6.7,-2446068,Sci-Fi
2011,37553932,40000000,6.7,-2446068,Thriller
2011,39026186,35000000,5.9,4026186,Comedy
2011,39026186,35000000,5.9,4026186,Drama
2011,39026186,35000000,5.9,4026186,Romance
2011,37304950,35000000,6.6,2304950,Biography
2011,37304950,35000000,6.6,2304950,Crime
2011,37304950,35000000,6.6,2304950,Drama
2011,28064226,35000000,5,-6935774,Action
2011,28064226,35000000,5,-6935774,Mystery
2011,28064226,35000000,5,-6935774,Thriller
2011,13303319,32000000,6.7,-18696681,Drama
2011,13303319,32000000,6.7,-18696681,Fantasy
2011,21426805,30000000,4.9,-8573195,Action
2011,21426805,30000000,4.9,-8573195,Adventure
2011,21426805,30000000,4.9,-8573195,Horror
2011,21426805,30000000,4.9,-8573195,Sci-Fi
2011,21426805,30000000,4.9,-8573195,Thriller
2011,169076745,32500000,6.8,136576745,Comedy
2011,169076745,32500000,6.8,136576745,Romance
2011,37911876,32000000,4.4,5911876,Action
2011,37911876,32000000,4.4,5911876,Comedy
2011,37911876,32000000,4.4,5911876,Crime
2011,54696902,32000000,7.5,22696902,Mystery
2011,54696902,32000000,7.5,22696902,Sci-Fi
2011,54696902,32000000,7.5,22696902,Thriller
2011,56816662,17000000,7.7,39816662,Comedy
2011,56816662,17000000,7.7,39816662,Fantasy
2011,56816662,17000000,7.7,39816662,Romance
2011,40247512,30000000,6.8,10247512,Action
2011,40247512,30000000,6.8,10247512,Drama
2011,40247512,30000000,6.8,10247512,Thriller
2011,35565975,30000000,6.1,5565975,Comedy
2011,35565975,30000000,6.1,5565975,Drama
2011,35565975,30000000,6.1,5565975,Romance
2011,26687172,30000000,7.3,-3312828,Adventure
2011,26687172,30000000,7.3,-3312828,Animation
2011,26687172,30000000,7.3,-3312828,Comedy
2011,26687172,30000000,7.3,-3312828,Family
2011,26687172,30000000,7.3,-3312828,Musical
2011,23070045,30000000,5.9,-6929955,Adventure
2011,23070045,30000000,5.9,-6929955,Drama
2011,23070045,30000000,5.9,-6929955,Thriller
2011,18298649,30000000,6.4,-11701351,Comedy
2011,18298649,30000000,6.4,-11701351,Horror
2011,10134754,30000000,4.8,-19865246,Animation
2011,10134754,30000000,4.8,-19865246,Comedy
2011,10134754,30000000,4.8,-19865246,Family
2011,127437,18000000,6,-17872563,Action
2011,127437,18000000,6,-17872563,Adventure
2011,127437,18000000,6,-17872563,Drama
2011,127437,18000000,6,-17872563,History
2011,127437,18000000,6,-17872563,War
2011,537580,30000000,6.8,-29462420,Action
2011,537580,30000000,6.8,-29462420,Biography
2011,537580,30000000,6.8,-29462420,Crime
2011,537580,30000000,6.8,-29462420,Drama
2011,37053924,28000000,6.1,9053924,Action
2011,37053924,28000000,6.1,9053924,Comedy
2011,37053924,28000000,6.1,9053924,Crime
2011,4463292,30000000,6.9,-25536708,Drama
2011,4463292,30000000,6.9,-25536708,History
2011,4463292,30000000,6.9,-25536708,Thriller
2011,38536376,27000000,3.6,11536376,Action
2011,38536376,27000000,3.6,11536376,Adventure
2011,38536376,27000000,3.6,11536376,Comedy
2011,38536376,27000000,3.6,11536376,Family
2011,38536376,27000000,3.6,11536376,Sci-Fi
2011,54540525,56000000,5.7,-1459475,Comedy
2011,54540525,56000000,5.7,-1459475,Romance
2011,169705587,25000000,8.1,144705587,Drama
2011,70625986,25000000,6.2,45625986,Comedy
2011,70625986,25000000,6.2,45625986,Romance
2011,51533608,25000000,6.8,26533608,Action
2011,51533608,25000000,6.8,26533608,Adventure
2011,51533608,25000000,6.8,26533608,Drama
2011,51533608,25000000,6.8,26533608,Thriller
2011,18860403,25000000,4,-6139597,Horror
2011,18860403,25000000,4,-6139597,Thriller
2011,13651662,25000000,8.2,-11348338,Drama
2011,13651662,25000000,8.2,-11348338,Sport
2011,10324441,25000000,5.8,-14675559,Action
2011,10324441,25000000,5.8,-14675559,Drama
2011,10324441,25000000,5.8,-14675559,Thriller
2011,9639242,24000000,4.9,-14360758,Comedy
2011,9639242,24000000,4.9,-14360758,Romance
2011,40962534,12500000,7.1,28462534,Drama
2011,18934858,23000000,5.8,-4065142,Action
2011,18934858,23000000,5.8,-4065142,Thriller
2011,24104113,20000000,7.1,4104113,Drama
2011,24104113,20000000,7.1,4104113,Mystery
2011,24104113,20000000,7.1,4104113,Thriller
2011,958319,21000000,6.7,-20041681,Drama
2011,82624961,20000000,7.3,62624961,Comedy
2011,82624961,20000000,7.3,62624961,Drama
2011,35033759,19000000,6.3,16033759,Adventure
2011,35033759,19000000,6.3,16033759,Comedy
2011,23179303,20000000,5.8,3179303,Adventure
2011,23179303,20000000,5.8,3179303,Comedy
2011,23179303,20000000,5.8,3179303,Family
2011,23179303,20000000,5.8,3179303,Romance
2011,13987482,20000000,6,-6012518,Comedy
2011,13987482,20000000,6,-6012518,Romance
2011,5702083,15000000,6.5,-9297917,Biography
2011,5702083,15000000,6.5,-9297917,Drama
2011,5702083,15000000,6.5,-9297917,Thriller
2011,100292856,20000000,5.7,80292856,Comedy
2011,1357042,15000000,7.1,-13642958,Biography
2011,1357042,15000000,7.1,-13642958,Drama
2011,1357042,15000000,7.1,-13642958,Thriller
2011,6923891,23000000,6.3,-16076109,Comedy
2011,6923891,23000000,6.3,-16076109,Drama
2011,6923891,23000000,6.3,-16076109,Romance
2011,52691009,21000000,6.6,31691009,Comedy
2011,52691009,21000000,6.6,31691009,Family
2011,43853424,18000000,7.1,25853424,Biography
2011,43853424,18000000,7.1,25853424,Drama
2011,43853424,18000000,7.1,25853424,Family
2011,43853424,18000000,7.1,25853424,Sport
2011,27854896,17000000,5.6,10854896,Drama
2011,27854896,17000000,5.6,10854896,Fantasy
2011,27854896,17000000,5.6,10854896,Romance
2011,44667095,15000000,8,29667095,Comedy
2011,44667095,15000000,8,29667095,Drama
2011,44667095,15000000,8,29667095,Romance
2011,37300107,16000000,4.8,21300107,Drama
2011,37300107,16000000,4.8,21300107,Horror
2011,37300107,16000000,4.8,21300107,Thriller
2011,35054909,15000000,7.8,20054909,Crime
2011,35054909,15000000,7.8,20054909,Drama
2011,13766014,15000000,7,-1233986,Drama
2011,13766014,15000000,7,-1233986,Romance
2011,28870,15000000,5.1,-14971130,Crime
2011,28870,15000000,5.1,-14971130,Drama
2011,28870,15000000,5.1,-14971130,Thriller
2011,29959436,13000000,6.4,16959436,Biography
2011,29959436,13000000,6.4,16959436,Drama
2011,29959436,13000000,6.4,16959436,History
2011,46495,14000000,6.5,-13953505,Drama
2011,73000942,13000000,1.6,60000942,Documentary
2011,73000942,13000000,1.6,60000942,Music
2011,1024175,13000000,6.6,-11975825,Action
2011,1024175,13000000,6.6,-11975825,Comedy
2011,1024175,13000000,6.6,-11975825,Sci-Fi
2011,1024175,13000000,6.6,-11975825,Thriller
2011,301305,13000000,4.3,-12698695,Drama
2011,301305,13000000,4.3,-12698695,Romance
2011,301305,13000000,4.3,-12698695,War
2011,16300302,12000000,6.3,4300302,Comedy
2011,16300302,12000000,6.3,4300302,Drama
2011,17149,20000000,5.6,-19982851,Action
2011,17149,20000000,5.6,-19982851,Drama
2011,17149,20000000,5.6,-19982851,War
2011,46377022,10000000,7.3,36377022,Comedy
2011,46377022,10000000,7.3,36377022,Drama
2011,14597405,6400000,7,8197405,Biography
2011,14597405,6400000,7,8197405,Drama
2011,4244155,10000000,6.5,-5755845,Comedy
2011,4244155,10000000,6.5,-5755845,Drama
2011,2331318,10000000,3.3,-7668682,Comedy
2011,1754319,10000000,7.2,-8245681,Drama
2011,1754319,10000000,7.2,-8245681,Romance
2011,1987762,11000000,6.7,-9012238,Crime
2011,1987762,11000000,6.7,-9012238,Drama
2011,1987762,11000000,6.7,-9012238,Romance
2011,1987762,11000000,6.7,-9012238,Thriller
2011,3029870,7400000,7.1,-4370130,Drama
2011,3029870,7400000,7.1,-4370130,Sci-Fi
2011,11860839,9000000,5.4,2860839,Documentary
2011,11860839,9000000,5.4,2860839,Music
2011,34963967,8000000,7.7,26963967,Comedy
2011,34963967,8000000,7.7,26963967,Drama
2011,34963967,8000000,7.7,26963967,Romance
2011,10106233,8000000,5.4,2106233,Comedy
2011,10106233,8000000,5.4,2106233,Drama
2011,3014541,8000000,6.7,-4985459,Drama
2011,37295394,6600000,5.7,30695394,Comedy
2011,37295394,6600000,5.7,30695394,Drama
2011,1738692,7000000,7.5,-5261308,Drama
2011,1738692,7000000,7.5,-5261308,Thriller
2011,4000304,6500000,7.3,-2499696,Drama
2011,9203192,5000000,6.8,4203192,Comedy
2011,9203192,5000000,6.8,4203192,Crime
2011,9203192,5000000,6.8,4203192,Drama
2011,5359774,6000000,7.3,-640226,Comedy
2011,5359774,6000000,7.3,-640226,Crime
2011,5359774,6000000,7.3,-640226,Thriller
2011,1346503,6000000,6.1,-4653497,Drama
2011,1346503,6000000,6.1,-4653497,History
2011,611709,3850000,7.2,-3238291,Comedy
2011,611709,3850000,7.2,-3238291,Drama
2011,27445,9000000,5.3,-8972555,Action
2011,27445,9000000,5.3,-8972555,Comedy
2011,27445,9000000,5.3,-8972555,Drama
2011,27445,9000000,5.3,-8972555,Thriller
2011,1196752,30300000,7.6,-29103248,Crime
2011,1196752,30300000,7.6,-29103248,Drama
2011,1196752,30300000,7.6,-29103248,Thriller
2011,104007828,5000000,5.8,99007828,Horror
2011,24809547,5000000,6.4,19809547,Comedy
2011,24809547,5000000,6.4,19809547,Drama
